baseSku,productName,productDescription,categorySlug,variantSku,attributeSummary,price,stockQuantity
PRD1059,Product PRD1059,High quality item PRD1059 for everyday use.,home-garden-decor,PRD1059-V1,Option 1,136.3,254
PRD1059,Product PRD1059,High quality item PRD1059 for everyday use.,home-garden-decor,PRD1059-V2,Option 2,554.33,162
PRD1059,Product PRD1059,High quality item PRD1059 for everyday use.,home-garden-decor,PRD1059-V3,Option 3,795.14,6
PRD1059,Product PRD1059,High quality item PRD1059 for everyday use.,home-garden-decor,PRD1059-V4,Option 4,581.52,168
PRD1060,Product PRD1060,High quality item PRD1060 for everyday use.,electronics-accessories,PRD1060-V1,Option 1,865.18,265
PRD1060,Product PRD1060,High quality item PRD1060 for everyday use.,electronics-accessories,PRD1060-V2,Option 2,510.87,98
PRD1060,Product PRD1060,High quality item PRD1060 for everyday use.,electronics-accessories,PRD1060-V3,Option 3,352.41,2
PRD1060,Product PRD1060,High quality item PRD1060 for everyday use.,electronics-accessories,PRD1060-V4,Option 4,184.72,274
PRD1061,Product PRD1061,High quality item PRD1061 for everyday use.,electronics-accessories,PRD1061-V1,Option 1,425.64,156
PRD1061,Product PRD1061,High quality item PRD1061 for everyday use.,electronics-accessories,PRD1061-V2,Option 2,563.33,270
PRD1061,Product PRD1061,High quality item PRD1061 for everyday use.,electronics-accessories,PRD1061-V3,Option 3,397.93,43
PRD1061,Product PRD1061,High quality item PRD1061 for everyday use.,electronics-accessories,PRD1061-V4,Option 4,16.27,332
PRD1062,Product PRD1062,High quality item PRD1062 for everyday use.,clothing-mens,PRD1062-V1,Option 1,169.32,386
PRD1062,Product PRD1062,High quality item PRD1062 for everyday use.,clothing-mens,PRD1062-V2,Option 2,956.88,33
PRD1062,Product PRD1062,High quality item PRD1062 for everyday use.,clothing-mens,PRD1062-V3,Option 3,983.11,349
PRD1062,Product PRD1062,High quality item PRD1062 for everyday use.,clothing-mens,PRD1062-V4,Option 4,216.23,317
PRD1063,Product PRD1063,High quality item PRD1063 for everyday use.,clothing-mens,PRD1063-V1,Option 1,319.41,47
PRD1063,Product PRD1063,High quality item PRD1063 for everyday use.,clothing-mens,PRD1063-V2,Option 2,989.14,3
PRD1063,Product PRD1063,High quality item PRD1063 for everyday use.,clothing-mens,PRD1063-V3,Option 3,970.25,230
PRD1063,Product PRD1063,High quality item PRD1063 for everyday use.,clothing-mens,PRD1063-V4,Option 4,254.94,84
PRD1064,Product PRD1064,High quality item PRD1064 for everyday use.,clothing-mens,PRD1064-V1,Option 1,770.66,151
PRD1064,Product PRD1064,High quality item PRD1064 for everyday use.,clothing-mens,PRD1064-V2,Option 2,260.56,29
PRD1064,Product PRD1064,High quality item PRD1064 for everyday use.,clothing-mens,PRD1064-V3,Option 3,508.71,134
PRD1064,Product PRD1064,High quality item PRD1064 for everyday use.,clothing-mens,PRD1064-V4,Option 4,882.57,311
PRD1065,Product PRD1065,High quality item PRD1065 for everyday use.,groceries-snacks,PRD1065-V1,Option 1,60.83,144
PRD1065,Product PRD1065,High quality item PRD1065 for everyday use.,groceries-snacks,PRD1065-V2,Option 2,35.39,136
PRD1065,Product PRD1065,High quality item PRD1065 for everyday use.,groceries-snacks,PRD1065-V3,Option 3,114.86,2
PRD1065,Product PRD1065,High quality item PRD1065 for everyday use.,groceries-snacks,PRD1065-V4,Option 4,107.35,188
PRD1066,Product PRD1066,High quality item PRD1066 for everyday use.,groceries-beverages,PRD1066-V1,Option 1,543.35,491
PRD1066,Product PRD1066,High quality item PRD1066 for everyday use.,groceries-beverages,PRD1066-V2,Option 2,844.24,365
PRD1066,Product PRD1066,High quality item PRD1066 for everyday use.,groceries-beverages,PRD1066-V3,Option 3,438.64,259
PRD1066,Product PRD1066,High quality item PRD1066 for everyday use.,groceries-beverages,PRD1066-V4,Option 4,134.66,329
PRD1067,Product PRD1067,High quality item PRD1067 for everyday use.,clothing-mens,PRD1067-V1,Option 1,232.28,308
PRD1067,Product PRD1067,High quality item PRD1067 for everyday use.,clothing-mens,PRD1067-V2,Option 2,882.66,412
PRD1067,Product PRD1067,High quality item PRD1067 for everyday use.,clothing-mens,PRD1067-V3,Option 3,434.72,186
PRD1067,Product PRD1067,High quality item PRD1067 for everyday use.,clothing-mens,PRD1067-V4,Option 4,181.86,289
PRD1068,Product PRD1068,High quality item PRD1068 for everyday use.,home-garden-cleaning,PRD1068-V1,Option 1,410.01,229
PRD1068,Product PRD1068,High quality item PRD1068 for everyday use.,home-garden-cleaning,PRD1068-V2,Option 2,813.36,150
PRD1068,Product PRD1068,High quality item PRD1068 for everyday use.,home-garden-cleaning,PRD1068-V3,Option 3,74.08,345
PRD1068,Product PRD1068,High quality item PRD1068 for everyday use.,home-garden-cleaning,PRD1068-V4,Option 4,426.94,191
PRD1069,Product PRD1069,High quality item PRD1069 for everyday use.,clothing-mens,PRD1069-V1,Option 1,512.06,474
PRD1069,Product PRD1069,High quality item PRD1069 for everyday use.,clothing-mens,PRD1069-V2,Option 2,735.27,114
PRD1069,Product PRD1069,High quality item PRD1069 for everyday use.,clothing-mens,PRD1069-V3,Option 3,713.44,269
PRD1069,Product PRD1069,High quality item PRD1069 for everyday use.,clothing-mens,PRD1069-V4,Option 4,784.53,255
PRD1070,Product PRD1070,High quality item PRD1070 for everyday use.,groceries-pantry,PRD1070-V1,Option 1,16.93,301
PRD1070,Product PRD1070,High quality item PRD1070 for everyday use.,groceries-pantry,PRD1070-V2,Option 2,429.96,62
PRD1070,Product PRD1070,High quality item PRD1070 for everyday use.,groceries-pantry,PRD1070-V3,Option 3,116.94,223
PRD1070,Product PRD1070,High quality item PRD1070 for everyday use.,groceries-pantry,PRD1070-V4,Option 4,283.22,31
PRD1071,Product PRD1071,High quality item PRD1071 for everyday use.,groceries-snacks,PRD1071-V1,Option 1,93.51,96
PRD1071,Product PRD1071,High quality item PRD1071 for everyday use.,groceries-snacks,PRD1071-V2,Option 2,372.76,14
PRD1071,Product PRD1071,High quality item PRD1071 for everyday use.,groceries-snacks,PRD1071-V3,Option 3,656.75,448
PRD1071,Product PRD1071,High quality item PRD1071 for everyday use.,groceries-snacks,PRD1071-V4,Option 4,314.46,453
PRD1072,Product PRD1072,High quality item PRD1072 for everyday use.,groceries-snacks,PRD1072-V1,Option 1,880.46,156
PRD1072,Product PRD1072,High quality item PRD1072 for everyday use.,groceries-snacks,PRD1072-V2,Option 2,288.12,345
PRD1072,Product PRD1072,High quality item PRD1072 for everyday use.,groceries-snacks,PRD1072-V3,Option 3,992.24,494
PRD1072,Product PRD1072,High quality item PRD1072 for everyday use.,groceries-snacks,PRD1072-V4,Option 4,259.83,334
PRD1073,Product PRD1073,High quality item PRD1073 for everyday use.,electronics-accessories,PRD1073-V1,Option 1,508.77,182
PRD1073,Product PRD1073,High quality item PRD1073 for everyday use.,electronics-accessories,PRD1073-V2,Option 2,250.4,51
PRD1073,Product PRD1073,High quality item PRD1073 for everyday use.,electronics-accessories,PRD1073-V3,Option 3,925.87,358
PRD1073,Product PRD1073,High quality item PRD1073 for everyday use.,electronics-accessories,PRD1073-V4,Option 4,700.75,149
PRD1074,Product PRD1074,High quality item PRD1074 for everyday use.,electronics-accessories,PRD1074-V1,Option 1,540.57,300
PRD1074,Product PRD1074,High quality item PRD1074 for everyday use.,electronics-accessories,PRD1074-V2,Option 2,745.8,6
PRD1074,Product PRD1074,High quality item PRD1074 for everyday use.,electronics-accessories,PRD1074-V3,Option 3,872.19,432
PRD1074,Product PRD1074,High quality item PRD1074 for everyday use.,electronics-accessories,PRD1074-V4,Option 4,969.38,263
PRD1075,Product PRD1075,High quality item PRD1075 for everyday use.,groceries-snacks,PRD1075-V1,Option 1,746.41,84
PRD1075,Product PRD1075,High quality item PRD1075 for everyday use.,groceries-snacks,PRD1075-V2,Option 2,605.52,9
PRD1075,Product PRD1075,High quality item PRD1075 for everyday use.,groceries-snacks,PRD1075-V3,Option 3,339.26,444
PRD1075,Product PRD1075,High quality item PRD1075 for everyday use.,groceries-snacks,PRD1075-V4,Option 4,251.34,196
PRD1076,Product PRD1076,High quality item PRD1076 for everyday use.,clothing-womens,PRD1076-V1,Option 1,659.4,482
PRD1076,Product PRD1076,High quality item PRD1076 for everyday use.,clothing-womens,PRD1076-V2,Option 2,404.74,419
PRD1076,Product PRD1076,High quality item PRD1076 for everyday use.,clothing-womens,PRD1076-V3,Option 3,985.89,275
PRD1076,Product PRD1076,High quality item PRD1076 for everyday use.,clothing-womens,PRD1076-V4,Option 4,889.69,62
PRD1077,Product PRD1077,High quality item PRD1077 for everyday use.,groceries-beverages,PRD1077-V1,Option 1,271.37,191
PRD1077,Product PRD1077,High quality item PRD1077 for everyday use.,groceries-beverages,PRD1077-V2,Option 2,776.58,237
PRD1077,Product PRD1077,High quality item PRD1077 for everyday use.,groceries-beverages,PRD1077-V3,Option 3,162.1,429
PRD1077,Product PRD1077,High quality item PRD1077 for everyday use.,groceries-beverages,PRD1077-V4,Option 4,258.58,397
PRD1078,Product PRD1078,High quality item PRD1078 for everyday use.,electronics-audio,PRD1078-V1,Option 1,103.35,9
PRD1078,Product PRD1078,High quality item PRD1078 for everyday use.,electronics-audio,PRD1078-V2,Option 2,561.71,418
PRD1078,Product PRD1078,High quality item PRD1078 for everyday use.,electronics-audio,PRD1078-V3,Option 3,876.97,407
PRD1078,Product PRD1078,High quality item PRD1078 for everyday use.,electronics-audio,PRD1078-V4,Option 4,247.71,70
PRD1079,Product PRD1079,High quality item PRD1079 for everyday use.,groceries-pantry,PRD1079-V1,Option 1,280.39,108
PRD1079,Product PRD1079,High quality item PRD1079 for everyday use.,groceries-pantry,PRD1079-V2,Option 2,179.18,62
PRD1079,Product PRD1079,High quality item PRD1079 for everyday use.,groceries-pantry,PRD1079-V3,Option 3,660.99,101
PRD1079,Product PRD1079,High quality item PRD1079 for everyday use.,groceries-pantry,PRD1079-V4,Option 4,721.29,194
PRD1080,Product PRD1080,High quality item PRD1080 for everyday use.,groceries-beverages,PRD1080-V1,Option 1,248.9,214
PRD1080,Product PRD1080,High quality item PRD1080 for everyday use.,groceries-beverages,PRD1080-V2,Option 2,523.3,434
PRD1080,Product PRD1080,High quality item PRD1080 for everyday use.,groceries-beverages,PRD1080-V3,Option 3,286.22,424
PRD1080,Product PRD1080,High quality item PRD1080 for everyday use.,groceries-beverages,PRD1080-V4,Option 4,778.62,335
PRD1081,Product PRD1081,High quality item PRD1081 for everyday use.,clothing-womens,PRD1081-V1,Option 1,289.61,31
PRD1081,Product PRD1081,High quality item PRD1081 for everyday use.,clothing-womens,PRD1081-V2,Option 2,441.29,313
PRD1081,Product PRD1081,High quality item PRD1081 for everyday use.,clothing-womens,PRD1081-V3,Option 3,707.07,23
PRD1081,Product PRD1081,High quality item PRD1081 for everyday use.,clothing-womens,PRD1081-V4,Option 4,581.58,465
PRD1082,Product PRD1082,High quality item PRD1082 for everyday use.,electronics-audio,PRD1082-V1,Option 1,810.5,244
PRD1082,Product PRD1082,High quality item PRD1082 for everyday use.,electronics-audio,PRD1082-V2,Option 2,625.32,14
PRD1082,Product PRD1082,High quality item PRD1082 for everyday use.,electronics-audio,PRD1082-V3,Option 3,397.65,368
PRD1082,Product PRD1082,High quality item PRD1082 for everyday use.,electronics-audio,PRD1082-V4,Option 4,60.08,335
PRD1083,Product PRD1083,High quality item PRD1083 for everyday use.,groceries-snacks,PRD1083-V1,Option 1,547.34,438
PRD1083,Product PRD1083,High quality item PRD1083 for everyday use.,groceries-snacks,PRD1083-V2,Option 2,713.43,451
PRD1083,Product PRD1083,High quality item PRD1083 for everyday use.,groceries-snacks,PRD1083-V3,Option 3,10.37,453
PRD1083,Product PRD1083,High quality item PRD1083 for everyday use.,groceries-snacks,PRD1083-V4,Option 4,307.11,286
PRD1084,Product PRD1084,High quality item PRD1084 for everyday use.,groceries-snacks,PRD1084-V1,Option 1,801.49,8
PRD1084,Product PRD1084,High quality item PRD1084 for everyday use.,groceries-snacks,PRD1084-V2,Option 2,932.05,361
PRD1084,Product PRD1084,High quality item PRD1084 for everyday use.,groceries-snacks,PRD1084-V3,Option 3,585.66,439
PRD1084,Product PRD1084,High quality item PRD1084 for everyday use.,groceries-snacks,PRD1084-V4,Option 4,247.46,135
PRD1085,Product PRD1085,High quality item PRD1085 for everyday use.,clothing-mens,PRD1085-V1,Option 1,14.11,471
PRD1085,Product PRD1085,High quality item PRD1085 for everyday use.,clothing-mens,PRD1085-V2,Option 2,677.71,372
PRD1085,Product PRD1085,High quality item PRD1085 for everyday use.,clothing-mens,PRD1085-V3,Option 3,726.24,298
PRD1085,Product PRD1085,High quality item PRD1085 for everyday use.,clothing-mens,PRD1085-V4,Option 4,203.89,172
PRD1086,Product PRD1086,High quality item PRD1086 for everyday use.,clothing-mens,PRD1086-V1,Option 1,710.73,299
PRD1086,Product PRD1086,High quality item PRD1086 for everyday use.,clothing-mens,PRD1086-V2,Option 2,664.82,425
PRD1086,Product PRD1086,High quality item PRD1086 for everyday use.,clothing-mens,PRD1086-V3,Option 3,523.6,443
PRD1086,Product PRD1086,High quality item PRD1086 for everyday use.,clothing-mens,PRD1086-V4,Option 4,918.49,423
PRD1087,Product PRD1087,High quality item PRD1087 for everyday use.,groceries-pantry,PRD1087-V1,Option 1,70.93,98
PRD1087,Product PRD1087,High quality item PRD1087 for everyday use.,groceries-pantry,PRD1087-V2,Option 2,60.17,143
PRD1087,Product PRD1087,High quality item PRD1087 for everyday use.,groceries-pantry,PRD1087-V3,Option 3,297.2,343
PRD1087,Product PRD1087,High quality item PRD1087 for everyday use.,groceries-pantry,PRD1087-V4,Option 4,967.49,462
PRD1088,Product PRD1088,High quality item PRD1088 for everyday use.,groceries-snacks,PRD1088-V1,Option 1,303.48,102
PRD1088,Product PRD1088,High quality item PRD1088 for everyday use.,groceries-snacks,PRD1088-V2,Option 2,479.16,32
PRD1088,Product PRD1088,High quality item PRD1088 for everyday use.,groceries-snacks,PRD1088-V3,Option 3,850.24,469
PRD1088,Product PRD1088,High quality item PRD1088 for everyday use.,groceries-snacks,PRD1088-V4,Option 4,459.64,497
PRD1089,Product PRD1089,High quality item PRD1089 for everyday use.,groceries-beverages,PRD1089-V1,Option 1,653.73,39
PRD1089,Product PRD1089,High quality item PRD1089 for everyday use.,groceries-beverages,PRD1089-V2,Option 2,699.98,385
PRD1089,Product PRD1089,High quality item PRD1089 for everyday use.,groceries-beverages,PRD1089-V3,Option 3,117.95,338
PRD1089,Product PRD1089,High quality item PRD1089 for everyday use.,groceries-beverages,PRD1089-V4,Option 4,127.33,258
PRD1090,Product PRD1090,High quality item PRD1090 for everyday use.,clothing-mens,PRD1090-V1,Option 1,877.32,162
PRD1090,Product PRD1090,High quality item PRD1090 for everyday use.,clothing-mens,PRD1090-V2,Option 2,563.54,100
PRD1090,Product PRD1090,High quality item PRD1090 for everyday use.,clothing-mens,PRD1090-V3,Option 3,961.44,56
PRD1090,Product PRD1090,High quality item PRD1090 for everyday use.,clothing-mens,PRD1090-V4,Option 4,927.19,437
PRD1091,Product PRD1091,High quality item PRD1091 for everyday use.,clothing-mens,PRD1091-V1,Option 1,658.45,120
PRD1091,Product PRD1091,High quality item PRD1091 for everyday use.,clothing-mens,PRD1091-V2,Option 2,347.42,398
PRD1091,Product PRD1091,High quality item PRD1091 for everyday use.,clothing-mens,PRD1091-V3,Option 3,740.62,231
PRD1091,Product PRD1091,High quality item PRD1091 for everyday use.,clothing-mens,PRD1091-V4,Option 4,158.23,58
PRD1092,Product PRD1092,High quality item PRD1092 for everyday use.,home-garden-decor,PRD1092-V1,Option 1,358.94,275
PRD1092,Product PRD1092,High quality item PRD1092 for everyday use.,home-garden-decor,PRD1092-V2,Option 2,686.79,245
PRD1092,Product PRD1092,High quality item PRD1092 for everyday use.,home-garden-decor,PRD1092-V3,Option 3,854.54,431
PRD1092,Product PRD1092,High quality item PRD1092 for everyday use.,home-garden-decor,PRD1092-V4,Option 4,365.59,135
PRD1093,Product PRD1093,High quality item PRD1093 for everyday use.,groceries-pantry,PRD1093-V1,Option 1,352.47,321
PRD1093,Product PRD1093,High quality item PRD1093 for everyday use.,groceries-pantry,PRD1093-V2,Option 2,57.43,113
PRD1093,Product PRD1093,High quality item PRD1093 for everyday use.,groceries-pantry,PRD1093-V3,Option 3,457.54,101
PRD1093,Product PRD1093,High quality item PRD1093 for everyday use.,groceries-pantry,PRD1093-V4,Option 4,344.72,393
PRD1094,Product PRD1094,High quality item PRD1094 for everyday use.,groceries-pantry,PRD1094-V1,Option 1,76.88,338
PRD1094,Product PRD1094,High quality item PRD1094 for everyday use.,groceries-pantry,PRD1094-V2,Option 2,235.76,341
PRD1094,Product PRD1094,High quality item PRD1094 for everyday use.,groceries-pantry,PRD1094-V3,Option 3,456.37,147
PRD1094,Product PRD1094,High quality item PRD1094 for everyday use.,groceries-pantry,PRD1094-V4,Option 4,361.09,58
PRD1095,Product PRD1095,High quality item PRD1095 for everyday use.,groceries-snacks,PRD1095-V1,Option 1,471.69,20
PRD1095,Product PRD1095,High quality item PRD1095 for everyday use.,groceries-snacks,PRD1095-V2,Option 2,481.16,274
PRD1095,Product PRD1095,High quality item PRD1095 for everyday use.,groceries-snacks,PRD1095-V3,Option 3,147.62,466
PRD1095,Product PRD1095,High quality item PRD1095 for everyday use.,groceries-snacks,PRD1095-V4,Option 4,526.01,291
PRD1096,Product PRD1096,High quality item PRD1096 for everyday use.,home-garden-decor,PRD1096-V1,Option 1,645.04,31
PRD1096,Product PRD1096,High quality item PRD1096 for everyday use.,home-garden-decor,PRD1096-V2,Option 2,834.58,40
