baseSku,productName,productDescription,categorySlug,variantSku,attributeSummary,price,stockQuantity,imageUrl
PRD1034,Sparkling Mineral Water,High quality item PRD1034 for everyday use.,groceries-beverages,PRD1034-V4,2L,920.08,1,https://images.unsplash.com/photo-1513558161293-cdaf765dc2bf?q=80&w=200
PRD1035,Laptop Stand,High quality item PRD1035 for everyday use.,electronics-accessories,PRD1035-V1,Black / 1m,612.46,88,https://images.unsplash.com/photo-1527443224154-c4a3942d3a56?q=80&w=200
PRD1035,Laptop Stand,High quality item PRD1035 for everyday use.,electronics-accessories,PRD1035-V2,Silver / 2m,606.13,486,https://images.unsplash.com/photo-1527443224154-c4a3942d3a56?q=80&w=200
PRD1035,Laptop Stand,High quality item PRD1035 for everyday use.,electronics-accessories,PRD1035-V3,Grey / 3m,777.98,264,https://images.unsplash.com/photo-1527443224154-c4a3942d3a56?q=80&w=200
PRD1035,Laptop Stand,High quality item PRD1035 for everyday use.,electronics-accessories,PRD1035-V4,White / 5m,94.85,13,https://images.unsplash.com/photo-1527443224154-c4a3942d3a56?q=80&w=200
PRD1036,Floral Summer Dress,High quality item PRD1036 for everyday use.,clothing-womens,PRD1036-V1,Small / Red,100.95,378,https://images.unsplash.com/photo-1539109136881-3be0616acf4b?q=80&w=200
PRD1036,Floral Summer Dress,High quality item PRD1036 for everyday use.,clothing-womens,PRD1036-V2,Medium / Blue,507.17,228,https://images.unsplash.com/photo-1539109136881-3be0616acf4b?q=80&w=200
PRD1036,Floral Summer Dress,High quality item PRD1036 for everyday use.,clothing-womens,PRD1036-V3,Large / Green,434.62,304,https://images.unsplash.com/photo-1539109136881-3be0616acf4b?q=80&w=200
PRD1036,Floral Summer Dress,High quality item PRD1036 for everyday use.,clothing-womens,PRD1036-V4,Extra Large / Black,839.34,317,https://images.unsplash.com/photo-1539109136881-3be0616acf4b?q=80&w=200
PRD1037,Knitted Cardigan,High quality item PRD1037 for everyday use.,clothing-womens,PRD1037-V1,Small / Red,981.33,468,https://images.unsplash.com/photo-1539109136881-3be0616acf4b?q=80&w=200
PRD1037,Knitted Cardigan,High quality item PRD1037 for everyday use.,clothing-womens,PRD1037-V2,Medium / Blue,705.62,273,https://images.unsplash.com/photo-1539109136881-3be0616acf4b?q=80&w=200
PRD1037,Knitted Cardigan,High quality item PRD1037 for everyday use.,clothing-womens,PRD1037-V3,Large / Green,390.65,205,https://images.unsplash.com/photo-1539109136881-3be0616acf4b?q=80&w=200
PRD1037,Knitted Cardigan,High quality item PRD1037 for everyday use.,clothing-womens,PRD1037-V4,Extra Large / Black,260.57,2,https://images.unsplash.com/photo-1539109136881-3be0616acf4b?q=80&w=200
PRD1038,Velvet Throw Pillow,High quality item PRD1038 for everyday use.,home-garden-decor,PRD1038-V1,Matte Black,238.59,372,https://images.unsplash.com/photo-1513519245088-0e12902e35a9?q=80&w=200
PRD1038,Velvet Throw Pillow,High quality item PRD1038 for everyday use.,home-garden-decor,PRD1038-V2,White,828.51,262,https://images.unsplash.com/photo-1513519245088-0e12902e35a9?q=80&w=200
PRD1038,Velvet Throw Pillow,High quality item PRD1038 for everyday use.,home-garden-decor,PRD1038-V3,Gold,697.5,123,https://images.unsplash.com/photo-1513519245088-0e12902e35a9?q=80&w=200
PRD1038,Velvet Throw Pillow,High quality item PRD1038 for everyday use.,home-garden-decor,PRD1038-V4,Silver,604.79,349,https://images.unsplash.com/photo-1513519245088-0e12902e35a9?q=80&w=200
PRD1039,Sea Salt Crackers,High quality item PRD1039 for everyday use.,groceries-snacks,PRD1039-V1,100g,801.54,364,https://images.unsplash.com/photo-1599487488170-d11ec9c17537?q=80&w=200
PRD1039,Sea Salt Crackers,High quality item PRD1039 for everyday use.,groceries-snacks,PRD1039-V2,200g,511.86,124,https://images.unsplash.com/photo-1599487488170-d11ec9c17537?q=80&w=200
PRD1039,Sea Salt Crackers,High quality item PRD1039 for everyday use.,groceries-snacks,PRD1039-V3,500g,717.79,478,https://images.unsplash.com/photo-1599487488170-d11ec9c17537?q=80&w=200
PRD1039,Sea Salt Crackers,High quality item PRD1039 for everyday use.,groceries-snacks,PRD1039-V4,1kg,61.62,309,https://images.unsplash.com/photo-1599487488170-d11ec9c17537?q=80&w=200
PRD1040,Floral Summer Dress,High quality item PRD1040 for everyday use.,clothing-womens,PRD1040-V1,Small / Red,410.54,453,https://images.unsplash.com/photo-1539109136881-3be0616acf4b?q=80&w=200
PRD1040,Floral Summer Dress,High quality item PRD1040 for everyday use.,clothing-womens,PRD1040-V2,Medium / Blue,817.46,410,https://images.unsplash.com/photo-1539109136881-3be0616acf4b?q=80&w=200
PRD1040,Floral Summer Dress,High quality item PRD1040 for everyday use.,clothing-womens,PRD1040-V3,Large / Green,23.62,298,https://images.unsplash.com/photo-1539109136881-3be0616acf4b?q=80&w=200
PRD1040,Floral Summer Dress,High quality item PRD1040 for everyday use.,clothing-womens,PRD1040-V4,Extra Large / Black,658.86,114,https://images.unsplash.com/photo-1539109136881-3be0616acf4b?q=80&w=200
PRD1041,Braided USB-C Cable,High quality item PRD1041 for everyday use.,electronics-accessories,PRD1041-V1,Black / 1m,362.31,490,https://images.unsplash.com/photo-1527443224154-c4a3942d3a56?q=80&w=200
PRD1041,Braided USB-C Cable,High quality item PRD1041 for everyday use.,electronics-accessories,PRD1041-V2,Silver / 2m,115.31,32,https://images.unsplash.com/photo-1527443224154-c4a3942d3a56?q=80&w=200
PRD1041,Braided USB-C Cable,High quality item PRD1041 for everyday use.,electronics-accessories,PRD1041-V3,Grey / 3m,229.16,479,https://images.unsplash.com/photo-1527443224154-c4a3942d3a56?q=80&w=200
PRD1041,Braided USB-C Cable,High quality item PRD1041 for everyday use.,electronics-accessories,PRD1041-V4,White / 5m,167.43,213,https://images.unsplash.com/photo-1527443224154-c4a3942d3a56?q=80&w=200
PRD1042,Velvet Throw Pillow,High quality item PRD1042 for everyday use.,home-garden-decor,PRD1042-V1,Matte Black,837.4,137,https://images.unsplash.com/photo-1513519245088-0e12902e35a9?q=80&w=200
PRD1042,Velvet Throw Pillow,High quality item PRD1042 for everyday use.,home-garden-decor,PRD1042-V2,White,688.19,82,https://images.unsplash.com/photo-1513519245088-0e12902e35a9?q=80&w=200
PRD1042,Velvet Throw Pillow,High quality item PRD1042 for everyday use.,home-garden-decor,PRD1042-V3,Gold,887.16,11,https://images.unsplash.com/photo-1513519245088-0e12902e35a9?q=80&w=200
PRD1042,Velvet Throw Pillow,High quality item PRD1042 for everyday use.,home-garden-decor,PRD1042-V4,Silver,701.08,368,https://images.unsplash.com/photo-1513519245088-0e12902e35a9?q=80&w=200
PRD1043,Silk Blouse,High quality item PRD1043 for everyday use.,clothing-womens,PRD1043-V1,Small / Red,684.35,13,https://images.unsplash.com/photo-1539109136881-3be0616acf4b?q=80&w=200
PRD1043,Silk Blouse,High quality item PRD1043 for everyday use.,clothing-womens,PRD1043-V2,Medium / Blue,687.54,14,https://images.unsplash.com/photo-1539109136881-3be0616acf4b?q=80&w=200
PRD1043,Silk Blouse,High quality item PRD1043 for everyday use.,clothing-womens,PRD1043-V3,Large / Green,150.64,35,https://images.unsplash.com/photo-1539109136881-3be0616acf4b?q=80&w=200
PRD1043,Silk Blouse,High quality item PRD1043 for everyday use.,clothing-womens,PRD1043-V4,Extra Large / Black,653.02,243,https://images.unsplash.com/photo-1539109136881-3be0616acf4b?q=80&w=200
PRD1044,Minimalist Table Lamp,High quality item PRD1044 for everyday use.,home-garden-decor,PRD1044-V1,Matte Black,871.57,432,https://images.unsplash.com/photo-1513519245088-0e12902e35a9?q=80&w=200
PRD1044,Minimalist Table Lamp,High quality item PRD1044 for everyday use.,home-garden-decor,PRD1044-V2,White,248.75,230,https://images.unsplash.com/photo-1513519245088-0e12902e35a9?q=80&w=200
PRD1044,Minimalist Table Lamp,High quality item PRD1044 for everyday use.,home-garden-decor,PRD1044-V3,Gold,912.24,301,https://images.unsplash.com/photo-1513519245088-0e12902e35a9?q=80&w=200
PRD1044,Minimalist Table Lamp,High quality item PRD1044 for everyday use.,home-garden-decor,PRD1044-V4,Silver,559.31,186,https://images.unsplash.com/photo-1513519245088-0e12902e35a9?q=80&w=200
PRD1045,Organic Green Tea,High quality item PRD1045 for everyday use.,groceries-beverages,PRD1045-V1,500ml,871.33,481,https://images.unsplash.com/photo-1513558161293-cdaf765dc2bf?q=80&w=200
PRD1045,Organic Green Tea,High quality item PRD1045 for everyday use.,groceries-beverages,PRD1045-V2,1L,167.15,120,https://images.unsplash.com/photo-1513558161293-cdaf765dc2bf?q=80&w=200
PRD1045,Organic Green Tea,High quality item PRD1045 for everyday use.,groceries-beverages,PRD1045-V3,1.5L,896.48,268,https://images.unsplash.com/photo-1513558161293-cdaf765dc2bf?q=80&w=200
PRD1045,Organic Green Tea,High quality item PRD1045 for everyday use.,groceries-beverages,PRD1045-V4,2L,30.51,218,https://images.unsplash.com/photo-1513558161293-cdaf765dc2bf?q=80&w=200
PRD1046,Organic Dried Mango,High quality item PRD1046 for everyday use.,groceries-snacks,PRD1046-V1,100g,728.13,29,https://images.unsplash.com/photo-1599487488170-d11ec9c17537?q=80&w=200
PRD1046,Organic Dried Mango,High quality item PRD1046 for everyday use.,groceries-snacks,PRD1046-V2,200g,637.25,80,https://images.unsplash.com/photo-1599487488170-d11ec9c17537?q=80&w=200
PRD1046,Organic Dried Mango,High quality item PRD1046 for everyday use.,groceries-snacks,PRD1046-V3,500g,730.25,53,https://images.unsplash.com/photo-1599487488170-d11ec9c17537?q=80&w=200
PRD1046,Organic Dried Mango,High quality item PRD1046 for everyday use.,groceries-snacks,PRD1046-V4,1kg,398.19,236,https://images.unsplash.com/photo-1599487488170-d11ec9c17537?q=80&w=200
PRD1047,Heavy Duty Spray Bottle,High quality item PRD1047 for everyday use.,home-garden-cleaning,PRD1047-V1,3-Pack,292.37,379,https://images.unsplash.com/photo-1584622650111-993a426fbf0a?q=80&w=200
PRD1047,Heavy Duty Spray Bottle,High quality item PRD1047 for everyday use.,home-garden-cleaning,PRD1047-V2,5-Pack,446.49,330,https://images.unsplash.com/photo-1584622650111-993a426fbf0a?q=80&w=200
PRD1047,Heavy Duty Spray Bottle,High quality item PRD1047 for everyday use.,home-garden-cleaning,PRD1047-V3,1-Unit,310.06,350,https://images.unsplash.com/photo-1584622650111-993a426fbf0a?q=80&w=200
PRD1047,Heavy Duty Spray Bottle,High quality item PRD1047 for everyday use.,home-garden-cleaning,PRD1047-V4,Bulk Set,262.8,183,https://images.unsplash.com/photo-1584622650111-993a426fbf0a?q=80&w=200
PRD1048,Slim Fit Chinos,High quality item PRD1048 for everyday use.,clothing-mens,PRD1048-V1,32W / Navy,152.54,365,https://images.unsplash.com/photo-1507679799987-c73779587ccf?q=80&w=200
PRD1048,Slim Fit Chinos,High quality item PRD1048 for everyday use.,clothing-mens,PRD1048-V2,34W / Grey,585.64,43,https://images.unsplash.com/photo-1507679799987-c73779587ccf?q=80&w=200
PRD1048,Slim Fit Chinos,High quality item PRD1048 for everyday use.,clothing-mens,PRD1048-V3,36W / Olive,880.05,171,https://images.unsplash.com/photo-1507679799987-c73779587ccf?q=80&w=200
PRD1048,Slim Fit Chinos,High quality item PRD1048 for everyday use.,clothing-mens,PRD1048-V4,38W / Black,583.31,284,https://images.unsplash.com/photo-1507679799987-c73779587ccf?q=80&w=200
PRD1049,Braided USB-C Cable,High quality item PRD1049 for everyday use.,electronics-accessories,PRD1049-V1,Black / 1m,23.85,137,https://images.unsplash.com/photo-1527443224154-c4a3942d3a56?q=80&w=200
PRD1049,Braided USB-C Cable,High quality item PRD1049 for everyday use.,electronics-accessories,PRD1049-V2,Silver / 2m,391.14,348,https://images.unsplash.com/photo-1527443224154-c4a3942d3a56?q=80&w=200
PRD1049,Braided USB-C Cable,High quality item PRD1049 for everyday use.,electronics-accessories,PRD1049-V3,Grey / 3m,256.02,75,https://images.unsplash.com/photo-1527443224154-c4a3942d3a56?q=80&w=200
PRD1049,Braided USB-C Cable,High quality item PRD1049 for everyday use.,electronics-accessories,PRD1049-V4,White / 5m,246.48,51,https://images.unsplash.com/photo-1527443224154-c4a3942d3a56?q=80&w=200
PRD1050,Organic Quinoa,High quality item PRD1050 for everyday use.,groceries-pantry,PRD1050-V1,500ml,359.55,286,https://images.unsplash.com/photo-1608686207856-001b95cf60ca?q=80&w=200
PRD1050,Organic Quinoa,High quality item PRD1050 for everyday use.,groceries-pantry,PRD1050-V2,1kg,198.43,298,https://images.unsplash.com/photo-1608686207856-001b95cf60ca?q=80&w=200
PRD1050,Organic Quinoa,High quality item PRD1050 for everyday use.,groceries-pantry,PRD1050-V3,2kg,706.65,47,https://images.unsplash.com/photo-1608686207856-001b95cf60ca?q=80&w=200
PRD1050,Organic Quinoa,High quality item PRD1050 for everyday use.,groceries-pantry,PRD1050-V4,5kg,582.1,462,https://images.unsplash.com/photo-1608686207856-001b95cf60ca?q=80&w=200
PRD1051,Sea Salt Crackers,High quality item PRD1051 for everyday use.,groceries-snacks,PRD1051-V1,100g,212.18,433,https://images.unsplash.com/photo-1599487488170-d11ec9c17537?q=80&w=200
PRD1051,Sea Salt Crackers,High quality item PRD1051 for everyday use.,groceries-snacks,PRD1051-V2,200g,613.2,233,https://images.unsplash.com/photo-1599487488170-d11ec9c17537?q=80&w=200
PRD1051,Sea Salt Crackers,High quality item PRD1051 for everyday use.,groceries-snacks,PRD1051-V3,500g,59.27,40,https://images.unsplash.com/photo-1599487488170-d11ec9c17537?q=80&w=200
PRD1051,Sea Salt Crackers,High quality item PRD1051 for everyday use.,groceries-snacks,PRD1051-V4,1kg,910.72,209,https://images.unsplash.com/photo-1599487488170-d11ec9c17537?q=80&w=200
PRD1052,Floral Summer Dress,High quality item PRD1052 for everyday use.,clothing-womens,PRD1052-V1,Small / Red,15.39,280,https://images.unsplash.com/photo-1539109136881-3be0616acf4b?q=80&w=200
PRD1052,Floral Summer Dress,High quality item PRD1052 for everyday use.,clothing-womens,PRD1052-V2,Medium / Blue,880.14,455,https://images.unsplash.com/photo-1539109136881-3be0616acf4b?q=80&w=200
PRD1052,Floral Summer Dress,High quality item PRD1052 for everyday use.,clothing-womens,PRD1052-V3,Large / Green,792.53,86,https://images.unsplash.com/photo-1539109136881-3be0616acf4b?q=80&w=200
PRD1052,Floral Summer Dress,High quality item PRD1052 for everyday use.,clothing-womens,PRD1052-V4,Extra Large / Black,441.29,261,https://images.unsplash.com/photo-1539109136881-3be0616acf4b?q=80&w=200
PRD1053,Oxford Button Down,High quality item PRD1053 for everyday use.,clothing-mens,PRD1053-V1,32W / Navy,151.99,95,https://images.unsplash.com/photo-1507679799987-c73779587ccf?q=80&w=200
PRD1053,Oxford Button Down,High quality item PRD1053 for everyday use.,clothing-mens,PRD1053-V2,34W / Grey,865.05,193,https://images.unsplash.com/photo-1507679799987-c73779587ccf?q=80&w=200
PRD1053,Oxford Button Down,High quality item PRD1053 for everyday use.,clothing-mens,PRD1053-V3,36W / Olive,789.08,342,https://images.unsplash.com/photo-1507679799987-c73779587ccf?q=80&w=200
PRD1053,Oxford Button Down,High quality item PRD1053 for everyday use.,clothing-mens,PRD1053-V4,38W / Black,15.51,332,https://images.unsplash.com/photo-1507679799987-c73779587ccf?q=80&w=200
PRD1054,Bamboo Scrub Brush,High quality item PRD1054 for everyday use.,home-garden-cleaning,PRD1054-V1,3-Pack,232.62,140,https://images.unsplash.com/photo-1584622650111-993a426fbf0a?q=80&w=200
PRD1054,Bamboo Scrub Brush,High quality item PRD1054 for everyday use.,home-garden-cleaning,PRD1054-V2,5-Pack,881.93,214,https://images.unsplash.com/photo-1584622650111-993a426fbf0a?q=80&w=200
PRD1054,Bamboo Scrub Brush,High quality item PRD1054 for everyday use.,home-garden-cleaning,PRD1054-V3,1-Unit,394.21,452,https://images.unsplash.com/photo-1584622650111-993a426fbf0a?q=80&w=200
PRD1054,Bamboo Scrub Brush,High quality item PRD1054 for everyday use.,home-garden-cleaning,PRD1054-V4,Bulk Set,77.94,456,https://images.unsplash.com/photo-1584622650111-993a426fbf0a?q=80&w=200
PRD1055,Silk Blouse,High quality item PRD1055 for everyday use.,clothing-womens,PRD1055-V1,Small / Red,785.5,332,https://images.unsplash.com/photo-1539109136881-3be0616acf4b?q=80&w=200
PRD1055,Silk Blouse,High quality item PRD1055 for everyday use.,clothing-womens,PRD1055-V2,Medium / Blue,86.63,96,https://images.unsplash.com/photo-1539109136881-3be0616acf4b?q=80&w=200
PRD1055,Silk Blouse,High quality item PRD1055 for everyday use.,clothing-womens,PRD1055-V3,Large / Green,633.76,75,https://images.unsplash.com/photo-1539109136881-3be0616acf4b?q=80&w=200
PRD1055,Silk Blouse,High quality item PRD1055 for everyday use.,clothing-womens,PRD1055-V4,Extra Large / Black,751.68,260,https://images.unsplash.com/photo-1539109136881-3be0616acf4b?q=80&w=200
PRD1056,Noise Cancelling Headphones,High quality item PRD1056 for everyday use.,electronics-audio,PRD1056-V1,Midnight Blue,320.93,386,https://images.unsplash.com/photo-1505740420928-5e560c06d30e?q=80&w=200
PRD1056,Noise Cancelling Headphones,High quality item PRD1056 for everyday use.,electronics-audio,PRD1056-V2,Silver,322.39,321,https://images.unsplash.com/photo-1505740420928-5e560c06d30e?q=80&w=200
PRD1056,Noise Cancelling Headphones,High quality item PRD1056 for everyday use.,electronics-audio,PRD1056-V3,Matte Black,337.85,240,https://images.unsplash.com/photo-1505740420928-5e560c06d30e?q=80&w=200
PRD1056,Noise Cancelling Headphones,High quality item PRD1056 for everyday use.,electronics-audio,PRD1056-V4,White,573.57,402,https://images.unsplash.com/photo-1505740420928-5e560c06d30e?q=80&w=200
PRD1057,Ceramic Vase,High quality item PRD1057 for everyday use.,home-garden-decor,PRD1057-V1,Matte Black,464.44,385,https://images.unsplash.com/photo-1513519245088-0e12902e35a9?q=80&w=200
PRD1057,Ceramic Vase,High quality item PRD1057 for everyday use.,home-garden-decor,PRD1057-V2,White,252.51,213,https://images.unsplash.com/photo-1513519245088-0e12902e35a9?q=80&w=200
PRD1057,Ceramic Vase,High quality item PRD1057 for everyday use.,home-garden-decor,PRD1057-V3,Gold,744.12,132,https://images.unsplash.com/photo-1513519245088-0e12902e35a9?q=80&w=200
PRD1057,Ceramic Vase,High quality item PRD1057 for everyday use.,home-garden-decor,PRD1057-V4,Silver,881.19,237,https://images.unsplash.com/photo-1513519245088-0e12902e35a9?q=80&w=200
PRD1058,Bamboo Scrub Brush,High quality item PRD1058 for everyday use.,home-garden-cleaning,PRD1058-V1,3-Pack,506.23,8,https://images.unsplash.com/photo-1584622650111-993a426fbf0a?q=80&w=200
PRD1058,Bamboo Scrub Brush,High quality item PRD1058 for everyday use.,home-garden-cleaning,PRD1058-V2,5-Pack,846.54,360,https://images.unsplash.com/photo-1584622650111-993a426fbf0a?q=80&w=200
